date,order_id,sku,product_name,category,brand,channel,qty,price,cost,vat_rate
2025-03-02,209751,MAP-4992,Maple Schaatsen,Schaatsen,Maple,marketplace,2,224.8,113.14,0.21
2025-03-02,209752,EHS-6875,EHS Accessoires,Accessoires,EHS,web,2,23.57,14.16,0.21
2025-03-02,209753,RAP-9755,Raps Schaatsen,Schaatsen,Raps,web,1,285.98,184.07,0.21
2025-03-02,209754,MAP-3911,Maple Bescherming,Bescherming,Maple,store,1,30.24,16.38,0.21
2025-03-02,209755,MAP-2797,Maple Bescherming,Bescherming,Maple,store,1,40.29,21.15,0.21
2025-03-02,209756,NIJ-8302,Nijdam Bescherming,Bescherming,Nijdam,store,1,39.47,23.95,0.21
2025-03-02,209757,VIK-9476,Viking Kleding,Kleding,Viking,store,1,73.78,45.17,0.21
2025-03-02,209758,ZAN-4977,Zandstra Schaatsen,Schaatsen,Zandstra,web,2,222.96,104.51,0.21
2025-03-02,209759,NIJ-6265,Nijdam Bescherming,Bescherming,Nijdam,store,1,40.29,24.52,0.21
2025-03-02,209760,EHS-2627,EHS Kleding,Kleding,EHS,marketplace,1,68.14,33.16,0.21
2025-03-03,209761,EHS-9375,EHS Bescherming,Bescherming,EHS,store,1,40.52,23.89,0.21
2025-03-03,209762,EHS-8446,EHS Schaatsen,Schaatsen,EHS,marketplace,2,252.55,144.92,0.21
2025-03-03,209763,BON-5882,Bont Slijpen,Slijpen,Bont,store,2,73.59,42.79,0.21
2025-03-03,209764,NIJ-9631,Nijdam Kleding,Kleding,Nijdam,store,2,51.49,29.14,0.21
2025-03-03,209765,EHS-4698,EHS Accessoires,Accessoires,EHS,store,2,30.35,20.77,0.21
2025-03-03,209766,MAP-9473,Maple Kleding,Kleding,Maple,store,2,74.02,38.34,0.21
2025-03-03,209767,ZAN-6041,Zandstra Schaatsen,Schaatsen,Zandstra,store,1,267.13,174.33,0.21
2025-03-03,209768,MAP-3332,Maple Schaatsen,Schaatsen,Maple,marketplace,2,177.64,111.17,0.21
2025-03-04,209769,EHS-2956,EHS Bescherming,Bescherming,EHS,store,2,34.81,20.17,0.21
2025-03-04,209770,EHS-3527,EHS Bescherming,Bescherming,EHS,web,2,43.24,28.12,0.21
2025-03-04,209771,RAP-7501,Raps Schaatsen,Schaatsen,Raps,store,1,273.88,165.76,0.21
2025-03-04,209772,ZAN-7979,Zandstra Accessoires,Accessoires,Zandstra,store,2,18.84,13.29,0.21
2025-03-04,209773,RAP-3973,Raps Accessoires,Accessoires,Raps,marketplace,1,29.89,13.93,0.21
2025-03-04,209774,VIK-8013,Viking Schaatsen,Schaatsen,Viking,store,1,209.98,114.61,0.21
2025-03-04,209775,VIK-5711,Viking Accessoires,Accessoires,Viking,marketplace,2,26.39,12.0,0.21
2025-03-04,209776,RAP-8090,Raps Slijpen,Slijpen,Raps,store,2,57.51,38.79,0.21
2025-03-04,209777,NIJ-2919,Nijdam Bescherming,Bescherming,Nijdam,store,2,29.78,14.78,0.21
2025-03-05,209778,MAP-5682,Maple Accessoires,Accessoires,Maple,store,1,24.08,14.5,0.21
2025-03-05,209779,NIJ-1201,Nijdam Schoenen,Schoenen,Nijdam,marketplace,2,146.93,87.05,0.21
2025-03-05,209780,EHS-7069,EHS Schoenen,Schoenen,EHS,store,2,122.55,84.56,0.21
2025-03-05,209781,NIJ-9325,Nijdam Kleding,Kleding,Nijdam,store,2,90.12,47.3,0.21
2025-03-05,209782,EHS-5014,EHS Schoenen,Schoenen,EHS,web,1,159.88,88.8,0.21
2025-03-05,209783,NIJ-7887,Nijdam Bescherming,Bescherming,Nijdam,web,1,36.65,26.01,0.21
2025-03-05,209784,RAP-4655,Raps Schoenen,Schoenen,Raps,store,2,130.78,66.5,0.21
2025-03-05,209785,ZAN-3493,Zandstra Slijpen,Slijpen,Zandstra,web,2,80.78,56.31,0.21
2025-03-06,209786,VIK-7989,Viking Bescherming,Bescherming,Viking,store,2,31.09,15.58,0.21
2025-03-06,209787,MAP-8197,Maple Accessoires,Accessoires,Maple,store,2,19.5,12.06,0.21
2025-03-06,209788,EHS-5683,EHS Bescherming,Bescherming,EHS,store,1,34.78,22.92,0.21
2025-03-06,209789,BON-7732,Bont Schaatsen,Schaatsen,Bont,web,2,201.89,94.45,0.21
2025-03-06,209790,EHS-7976,EHS Schoenen,Schoenen,EHS,marketplace,1,141.25,65.15,0.21
2025-03-06,209791,RAP-3401,Raps Schoenen,Schoenen,Raps,store,1,141.28,94.05,0.21
2025-03-06,209792,ZAN-1457,Zandstra Schoenen,Schoenen,Zandstra,web,1,117.71,80.67,0.21
2025-03-06,209793,ZAN-6234,Zandstra Schoenen,Schoenen,Zandstra,store,1,153.75,103.37,0.21
2025-03-06,209794,EHS-3645,EHS Schaatsen,Schaatsen,EHS,web,1,200.31,140.87,0.21
2025-03-06,209795,NIJ-8824,Nijdam Bescherming,Bescherming,Nijdam,web,2,37.06,21.47,0.21
2025-03-06,209796,BON-2665,Bont Kleding,Kleding,Bont,marketplace,1,54.13,33.02,0.21
2025-03-07,209797,RAP-6372,Raps Kleding,Kleding,Raps,store,1,103.24,67.09,0.21
2025-03-07,209798,RAP-2251,Raps Kleding,Kleding,Raps,web,1,49.33,26.89,0.21
2025-03-07,209799,EHS-7488,EHS Slijpen,Slijpen,EHS,marketplace,1,53.39,38.29,0.21
2025-03-07,209800,ZAN-7084,Zandstra Bescherming,Bescherming,Zandstra,store,2,41.73,22.75,0.21
2025-03-07,209801,BON-3926,Bont Bescherming,Bescherming,Bont,store,1,25.05,16.7,0.21
2025-03-07,209802,MAP-4799,Maple Kleding,Kleding,Maple,web,1,60.88,39.1,0.21
2025-03-07,209803,VIK-3599,Viking Kleding,Kleding,Viking,marketplace,1,58.35,36.82,0.21
2025-03-07,209804,RAP-1363,Raps Schaatsen,Schaatsen,Raps,marketplace,1,224.98,111.53,0.21
2025-03-07,209805,NIJ-1411,Nijdam Kleding,Kleding,Nijdam,store,2,47.66,30.53,0.21
2025-03-07,209806,NIJ-9123,Nijdam Kleding,Kleding,Nijdam,web,2,90.91,62.0,0.21
2025-03-07,209807,MAP-9891,Maple Accessoires,Accessoires,Maple,store,2,25.1,15.14,0.21
2025-03-07,209808,BON-2216,Bont Accessoires,Accessoires,Bont,store,1,21.3,11.86,0.21
2025-03-07,209809,NIJ-3830,Nijdam Accessoires,Accessoires,Nijdam,store,2,24.77,17.41,0.21
2025-03-07,209810,EHS-1192,EHS Accessoires,Accessoires,EHS,web,1,22.11,15.37,0.21
2025-03-08,209811,BON-7277,Bont Accessoires,Accessoires,Bont,web,1,23.85,14.38,0.21
2025-03-08,209812,VIK-3528,Viking Kleding,Kleding,Viking,web,1,77.42,36.71,0.21
2025-03-08,209813,NIJ-7435,Nijdam Bescherming,Bescherming,Nijdam,store,1,45.11,32.26,0.21
2025-03-08,209814,MAP-5850,Maple Schaatsen,Schaatsen,Maple,marketplace,1,230.59,152.71,0.21
2025-03-08,209815,VIK-5755,Viking Slijpen,Slijpen,Viking,store,2,55.08,25.96,0.21
2025-03-08,209816,ZAN-6378,Zandstra Schaatsen,Schaatsen,Zandstra,web,2,231.03,115.06,0.21
2025-03-08,209817,VIK-2031,Viking Schoenen,Schoenen,Viking,marketplace,2,122.31,84.64,0.21
2025-03-08,209818,VIK-9601,Viking Bescherming,Bescherming,Viking,store,2,27.61,12.92,0.21
2025-03-08,209819,BON-7883,Bont Slijpen,Slijpen,Bont,web,1,56.58,25.9,0.21
2025-03-08,209820,RAP-5754,Raps Bescherming,Bescherming,Raps,web,1,43.16,28.69,0.21
2025-03-08,209821,NIJ-5762,Nijdam Slijpen,Slijpen,Nijdam,store,1,71.81,33.68,0.21
2025-03-08,209822,NIJ-2623,Nijdam Schoenen,Schoenen,Nijdam,web,2,119.5,59.87,0.21
2025-03-09,209823,RAP-2549,Raps Slijpen,Slijpen,Raps,marketplace,1,66.46,47.45,0.21
2025-03-09,209824,EHS-9393,EHS Kleding,Kleding,EHS,web,2,69.07,37.82,0.21
2025-03-09,209825,MAP-2020,Maple Slijpen,Slijpen,Maple,marketplace,1,56.33,35.64,0.21
2025-03-09,209826,ZAN-5656,Zandstra Slijpen,Slijpen,Zandstra,marketplace,1,49.57,30.78,0.21
2025-03-09,209827,EHS-2175,EHS Accessoires,Accessoires,EHS,web,1,26.16,13.82,0.21
2025-03-09,209828,MAP-5440,Maple Bescherming,Bescherming,Maple,web,1,35.41,17.42,0.21
2025-03-09,209829,EHS-9286,EHS Schaatsen,Schaatsen,EHS,store,1,234.27,155.56,0.21
2025-03-09,209830,NIJ-9678,Nijdam Slijpen,Slijpen,Nijdam,web,2,62.02,41.63,0.21
2025-03-09,209831,ZAN-5336,Zandstra Schaatsen,Schaatsen,Zandstra,web,1,221.11,146.36,0.21
2025-03-09,209832,BON-6483,Bont Accessoires,Accessoires,Bont,web,2,21.91,10.62,0.21
2025-03-09,209833,VIK-2523,Viking Slijpen,Slijpen,Viking,marketplace,1,47.17,28.24,0.21
2025-03-09,209834,RAP-3760,Raps Accessoires,Accessoires,Raps,store,2,21.23,10.45,0.21
2025-03-09,209835,NIJ-9739,Nijdam Bescherming,Bescherming,Nijdam,store,2,38.21,23.95,0.21
2025-03-10,209836,EHS-1843,EHS Bescherming,Bescherming,EHS,store,2,33.49,18.27,0.21
2025-03-10,209837,ZAN-4015,Zandstra Accessoires,Accessoires,Zandstra,web,1,26.21,14.72,0.21
2025-03-10,209838,EHS-5805,EHS Slijpen,Slijpen,EHS,store,2,75.39,50.89,0.21
2025-03-10,209839,MAP-1289,Maple Bescherming,Bescherming,Maple,store,2,27.24,18.34,0.21
2025-03-10,209840,NIJ-5928,Nijdam Slijpen,Slijpen,Nijdam,web,2,56.95,26.98,0.21
2025-03-10,209841,EHS-9701,EHS Schoenen,Schoenen,EHS,marketplace,1,105.78,73.33,0.21
2025-03-10,209842,BON-5506,Bont Schoenen,Schoenen,Bont,web,2,142.21,68.27,0.21
2025-03-10,209843,VIK-7815,Viking Accessoires,Accessoires,Viking,store,1,27.22,17.97,0.21
2025-03-10,209844,VIK-9047,Viking Bescherming,Bescherming,Viking,store,2,42.32,22.89,0.21
2025-03-10,209845,MAP-8257,Maple Schoenen,Schoenen,Maple,web,2,121.25,61.63,0.21
2025-03-10,209846,VIK-6203,Viking Bescherming,Bescherming,Viking,store,1,37.3,18.74,0.21
2025-03-10,209847,RAP-1648,Raps Slijpen,Slijpen,Raps,web,1,49.18,24.75,0.21
2025-03-10,209848,MAP-8854,Maple Schoenen,Schoenen,Maple,web,1,130.64,67.63,0.21
2025-03-10,209849,BON-2462,Bont Accessoires,Accessoires,Bont,store,2,22.11,12.83,0.21
2025-03-11,209850,RAP-2006,Raps Kleding,Kleding,Raps,store,1,85.04,47.46,0.21
2025-03-11,209851,MAP-4207,Maple Bescherming,Bescherming,Maple,store,2,40.87,28.63,0.21
2025-03-11,209852,ZAN-4170,Zandstra Bescherming,Bescherming,Zandstra,web,1,33.84,20.69,0.21
2025-03-11,209853,NIJ-8154,Nijdam Bescherming,Bescherming,Nijdam,web,2,37.12,21.99,0.21
2025-03-11,209854,NIJ-2898,Nijdam Schaatsen,Schaatsen,Nijdam,marketplace,1,229.26,141.02,0.21
2025-03-11,209855,NIJ-3522,Nijdam Accessoires,Accessoires,Nijdam,web,2,30.58,17.83,0.21
2025-03-11,209856,NIJ-4756,Nijdam Bescherming,Bescherming,Nijdam,store,2,28.48,12.95,0.21
2025-03-11,209857,NIJ-7985,Nijdam Slijpen,Slijpen,Nijdam,store,2,59.83,40.33,0.21
2025-03-11,209858,ZAN-4192,Zandstra Schoenen,Schoenen,Zandstra,web,2,132.11,71.39,0.21
2025-03-11,209859,ZAN-5606,Zandstra Bescherming,Bescherming,Zandstra,store,2,36.4,23.2,0.21
2025-03-11,209860,VIK-7988,Viking Schoenen,Schoenen,Viking,marketplace,1,131.69,74.93,0.21
2025-03-11,209861,BON-5863,Bont Schoenen,Schoenen,Bont,web,2,128.35,63.68,0.21
2025-03-11,209862,EHS-7390,EHS Schoenen,Schoenen,EHS,store,2,132.78,73.33,0.21
2025-03-12,209863,VIK-3332,Viking Schaatsen,Schaatsen,Viking,store,1,208.74,130.51,0.21
2025-03-12,209864,MAP-6823,Maple Bescherming,Bescherming,Maple,store,2,35.92,16.64,0.21
2025-03-12,209865,EHS-3618,EHS Schoenen,Schoenen,EHS,marketplace,1,176.79,108.99,0.21
2025-03-12,209866,MAP-9934,Maple Accessoires,Accessoires,Maple,web,2,26.22,17.67,0.21
2025-03-12,209867,RAP-8482,Raps Accessoires,Accessoires,Raps,store,2,32.55,19.74,0.21
2025-03-12,209868,ZAN-9513,Zandstra Bescherming,Bescherming,Zandstra,store,2,33.53,23.81,0.21
2025-03-12,209869,RAP-6201,Raps Accessoires,Accessoires,Raps,web,2,26.0,15.0,0.21
2025-03-13,209870,EHS-6066,EHS Accessoires,Accessoires,EHS,web,2,23.73,14.0,0.21
2025-03-13,209871,VIK-1210,Viking Schoenen,Schoenen,Viking,web,2,163.46,112.01,0.21
2025-03-13,209872,VIK-6723,Viking Bescherming,Bescherming,Viking,store,1,34.95,17.87,0.21
2025-03-13,209873,EHS-4919,EHS Slijpen,Slijpen,EHS,store,2,91.92,59.88,0.21
2025-03-13,209874,EHS-9183,EHS Slijpen,Slijpen,EHS,web,1,54.99,35.12,0.21
2025-03-13,209875,BON-9922,Bont Kleding,Kleding,Bont,store,1,76.43,52.94,0.21
2025-03-13,209876,MAP-4551,Maple Schoenen,Schoenen,Maple,marketplace,1,139.17,71.34,0.21
2025-03-13,209877,MAP-9816,Maple Schoenen,Schoenen,Maple,marketplace,1,83.71,50.83,0.21
2025-03-13,209878,EHS-5369,EHS Schaatsen,Schaatsen,EHS,store,1,244.05,120.62,0.21
2025-03-13,209879,VIK-1479,Viking Schaatsen,Schaatsen,Viking,web,1,236.51,143.85,0.21
2025-03-13,209880,MAP-9895,Maple Schaatsen,Schaatsen,Maple,store,2,239.2,170.38,0.21
2025-03-13,209881,NIJ-1086,Nijdam Schoenen,Schoenen,Nijdam,store,2,138.27,90.36,0.21
2025-03-13,209882,RAP-8228,Raps Schoenen,Schoenen,Raps,web,1,135.78,73.09,0.21
2025-03-14,209883,ZAN-4519,Zandstra Accessoires,Accessoires,Zandstra,web,1,26.76,12.56,0.21
2025-03-14,209884,NIJ-1903,Nijdam Schoenen,Schoenen,Nijdam,web,1,120.25,74.52,0.21
2025-03-14,209885,BON-7012,Bont Accessoires,Accessoires,Bont,store,2,18.14,9.14,0.21
2025-03-14,209886,ZAN-3297,Zandstra Schoenen,Schoenen,Zandstra,marketplace,2,136.88,77.53,0.21
2025-03-14,209887,EHS-2710,EHS Schoenen,Schoenen,EHS,store,1,141.98,85.18,0.21
2025-03-14,209888,EHS-4336,EHS Bescherming,Bescherming,EHS,store,2,35.29,20.19,0.21
2025-03-14,209889,MAP-4764,Maple Slijpen,Slijpen,Maple,web,2,69.13,32.0,0.21
2025-03-14,209890,RAP-9195,Raps Schoenen,Schoenen,Raps,marketplace,2,116.83,77.48,0.21
2025-03-14,209891,RAP-3578,Raps Accessoires,Accessoires,Raps,web,2,24.94,11.48,0.21
2025-03-14,209892,VIK-2711,Viking Bescherming,Bescherming,Viking,web,2,33.46,18.59,0.21
2025-03-14,209893,EHS-9281,EHS Kleding,Kleding,EHS,store,2,43.41,28.33,0.21
2025-03-14,209894,MAP-3085,Maple Slijpen,Slijpen,Maple,store,2,45.18,28.1,0.21
2025-03-15,209895,MAP-3028,Maple Accessoires,Accessoires,Maple,store,1,24.9,12.12,0.21
2025-03-15,209896,BON-1397,Bont Bescherming,Bescherming,Bont,marketplace,1,31.61,18.38,0.21
2025-03-15,209897,VIK-8309,Viking Slijpen,Slijpen,Viking,store,2,56.46,28.66,0.21
2025-03-15,209898,MAP-2323,Maple Bescherming,Bescherming,Maple,marketplace,2,33.81,16.08,0.21
2025-03-15,209899,MAP-8447,Maple Bescherming,Bescherming,Maple,store,2,35.86,20.29,0.21
2025-03-15,209900,VIK-5937,Viking Kleding,Kleding,Viking,web,1,74.54,47.99,0.21
2025-03-15,209901,VIK-1306,Viking Slijpen,Slijpen,Viking,store,2,67.36,34.16,0.21
2025-03-15,209902,BON-7377,Bont Schaatsen,Schaatsen,Bont,store,2,204.73,132.23,0.21
2025-03-16,209903,RAP-5859,Raps Accessoires,Accessoires,Raps,store,2,32.27,17.01,0.21
2025-03-16,209904,RAP-6271,Raps Schaatsen,Schaatsen,Raps,store,2,226.62,114.24,0.21
2025-03-16,209905,EHS-7422,EHS Schaatsen,Schaatsen,EHS,web,2,236.88,115.54,0.21
2025-03-16,209906,VIK-2560,Viking Slijpen,Slijpen,Viking,web,2,66.87,44.68,0.21
2025-03-16,209907,BON-2062,Bont Kleding,Kleding,Bont,store,1,77.57,46.07,0.21
2025-03-16,209908,ZAN-2194,Zandstra Bescherming,Bescherming,Zandstra,web,1,36.43,22.28,0.21
2025-03-16,209909,NIJ-8539,Nijdam Accessoires,Accessoires,Nijdam,marketplace,2,27.47,14.25,0.21
2025-03-17,209910,BON-2165,Bont Schaatsen,Schaatsen,Bont,web,2,213.95,105.69,0.21
2025-03-17,209911,BON-8063,Bont Kleding,Kleding,Bont,store,1,67.34,32.7,0.21
2025-03-17,209912,VIK-9548,Viking Schaatsen,Schaatsen,Viking,store,1,280.14,190.15,0.21
2025-03-17,209913,ZAN-6172,Zandstra Kleding,Kleding,Zandstra,web,2,75.72,52.26,0.21
2025-03-17,209914,NIJ-5264,Nijdam Accessoires,Accessoires,Nijdam,store,2,29.85,16.99,0.21
2025-03-17,209915,EHS-3922,EHS Schoenen,Schoenen,EHS,web,2,126.8,90.68,0.21
2025-03-17,209916,VIK-6481,Viking Kleding,Kleding,Viking,web,1,64.36,40.86,0.21
2025-03-17,209917,ZAN-6543,Zandstra Schoenen,Schoenen,Zandstra,web,1,136.02,92.1,0.21
2025-03-17,209918,MAP-4213,Maple Kleding,Kleding,Maple,web,2,73.12,41.3,0.21
2025-03-17,209919,EHS-6206,EHS Schoenen,Schoenen,EHS,store,2,90.8,58.17,0.21
2025-03-18,209920,VIK-2928,Viking Slijpen,Slijpen,Viking,store,1,66.69,30.84,0.21
2025-03-18,209921,NIJ-3149,Nijdam Slijpen,Slijpen,Nijdam,store,1,68.57,41.71,0.21
2025-03-18,209922,MAP-3724,Maple Slijpen,Slijpen,Maple,web,2,61.52,37.65,0.21
2025-03-18,209923,MAP-9916,Maple Schaatsen,Schaatsen,Maple,store,1,207.63,134.32,0.21
2025-03-18,209924,EHS-3488,EHS Kleding,Kleding,EHS,web,2,69.24,34.07,0.21
2025-03-18,209925,NIJ-5023,Nijdam Bescherming,Bescherming,Nijdam,marketplace,1,40.34,18.91,0.21
2025-03-18,209926,BON-3751,Bont Schoenen,Schoenen,Bont,web,2,131.86,71.29,0.21
2025-03-18,209927,BON-6267,Bont Accessoires,Accessoires,Bont,store,1,17.22,9.85,0.21
2025-03-19,209928,BON-3463,Bont Accessoires,Accessoires,Bont,store,2,23.55,15.08,0.21
2025-03-19,209929,EHS-8050,EHS Slijpen,Slijpen,EHS,web,1,65.1,41.16,0.21
2025-03-19,209930,EHS-7739,EHS Slijpen,Slijpen,EHS,store,2,68.46,47.99,0.21
2025-03-19,209931,EHS-6165,EHS Schaatsen,Schaatsen,EHS,store,2,247.17,143.07,0.21
2025-03-19,209932,EHS-4012,EHS Schoenen,Schoenen,EHS,store,2,151.78,76.72,0.21
2025-03-19,209933,VIK-9521,Viking Slijpen,Slijpen,Viking,store,2,64.75,40.93,0.21
2025-03-19,209934,RAP-8667,Raps Slijpen,Slijpen,Raps,store,1,64.97,32.23,0.21
2025-03-19,209935,VIK-6776,Viking Slijpen,Slijpen,Viking,store,1,66.92,31.5,0.21
2025-03-19,209936,BON-8621,Bont Kleding,Kleding,Bont,store,1,70.14,35.3,0.21
2025-03-19,209937,MAP-5161,Maple Schaatsen,Schaatsen,Maple,store,1,279.51,149.82,0.21
2025-03-19,209938,BON-9705,Bont Accessoires,Accessoires,Bont,store,1,21.82,15.16,0.21
2025-03-19,209939,RAP-5900,Raps Kleding,Kleding,Raps,web,2,55.88,29.78,0.21
2025-03-19,209940,VIK-4123,Viking Bescherming,Bescherming,Viking,store,1,26.55,18.74,0.21
2025-03-20,209941,MAP-8165,Maple Schoenen,Schoenen,Maple,store,1,147.68,95.57,0.21
2025-03-20,209942,RAP-5489,Raps Schaatsen,Schaatsen,Raps,marketplace,1,206.61,127.29,0.21
2025-03-20,209943,MAP-5814,Maple Bescherming,Bescherming,Maple,store,2,43.46,24.12,0.21
2025-03-20,209944,VIK-8336,Viking Kleding,Kleding,Viking,web,1,76.47,49.34,0.21
2025-03-20,209945,EHS-8671,EHS Slijpen,Slijpen,EHS,store,2,67.29,38.16,0.21
2025-03-20,209946,MAP-1893,Maple Slijpen,Slijpen,Maple,store,2,63.63,30.48,0.21
2025-03-20,209947,VIK-9637,Viking Bescherming,Bescherming,Viking,store,2,37.29,17.1,0.21
2025-03-20,209948,RAP-9430,Raps Schaatsen,Schaatsen,Raps,store,2,238.0,134.08,0.21
2025-03-20,209949,EHS-5812,EHS Slijpen,Slijpen,EHS,store,1,51.04,28.56,0.21
2025-03-21,209950,MAP-9280,Maple Schoenen,Schoenen,Maple,web,2,117.29,63.97,0.21
2025-03-21,209951,MAP-4842,Maple Accessoires,Accessoires,Maple,store,2,33.13,23.8,0.21
2025-03-21,209952,BON-2910,Bont Accessoires,Accessoires,Bont,store,1,24.24,16.26,0.21
2025-03-21,209953,BON-9376,Bont Schaatsen,Schaatsen,Bont,marketplace,1,227.19,153.02,0.21
2025-03-21,209954,EHS-8895,EHS Bescherming,Bescherming,EHS,web,1,43.11,22.21,0.21
2025-03-21,209955,BON-8693,Bont Kleding,Kleding,Bont,store,1,53.54,36.62,0.21
2025-03-21,209956,RAP-3621,Raps Kleding,Kleding,Raps,marketplace,1,59.73,40.16,0.21
2025-03-21,209957,BON-6325,Bont Schaatsen,Schaatsen,Bont,web,1,244.05,122.26,0.21
2025-03-21,209958,NIJ-6256,Nijdam Accessoires,Accessoires,Nijdam,marketplace,2,24.08,15.21,0.21
2025-03-21,209959,ZAN-1809,Zandstra Bescherming,Bescherming,Zandstra,marketplace,1,41.01,28.9,0.21
2025-03-22,209960,RAP-1860,Raps Kleding,Kleding,Raps,store,1,53.08,31.0,0.21
2025-03-22,209961,MAP-8370,Maple Schaatsen,Schaatsen,Maple,web,1,205.47,97.78,0.21
2025-03-22,209962,ZAN-3665,Zandstra Bescherming,Bescherming,Zandstra,marketplace,1,42.36,21.56,0.21
2025-03-22,209963,ZAN-6032,Zandstra Bescherming,Bescherming,Zandstra,store,2,33.33,21.15,0.21
2025-03-22,209964,NIJ-7608,Nijdam Schoenen,Schoenen,Nijdam,store,1,136.09,76.28,0.21
2025-03-22,209965,ZAN-6070,Zandstra Kleding,Kleding,Zandstra,store,2,78.76,39.49,0.21
2025-03-22,209966,RAP-2055,Raps Kleding,Kleding,Raps,store,1,70.72,36.05,0.21
2025-03-22,209967,MAP-1829,Maple Schaatsen,Schaatsen,Maple,web,1,294.58,199.11,0.21
2025-03-22,209968,BON-2244,Bont Kleding,Kleding,Bont,store,1,83.19,45.23,0.21
2025-03-22,209969,BON-7882,Bont Slijpen,Slijpen,Bont,web,2,60.04,32.57,0.21
2025-03-22,209970,NIJ-7057,Nijdam Schoenen,Schoenen,Nijdam,web,1,147.08,85.0,0.21
2025-03-22,209971,EHS-5043,EHS Kleding,Kleding,EHS,web,1,73.26,52.5,0.21
2025-03-22,209972,EHS-2843,EHS Slijpen,Slijpen,EHS,store,1,75.84,47.82,0.21
2025-03-22,209973,NIJ-6162,Nijdam Bescherming,Bescherming,Nijdam,store,2,37.94,25.94,0.21
2025-03-23,209974,BON-6966,Bont Schaatsen,Schaatsen,Bont,web,1,228.9,125.04,0.21
2025-03-23,209975,NIJ-6873,Nijdam Bescherming,Bescherming,Nijdam,marketplace,2,32.1,20.64,0.21
2025-03-23,209976,EHS-4051,EHS Accessoires,Accessoires,EHS,store,1,30.34,14.97,0.21
2025-03-23,209977,RAP-6675,Raps Slijpen,Slijpen,Raps,store,2,56.46,39.86,0.21
2025-03-23,209978,EHS-2364,EHS Bescherming,Bescherming,EHS,store,2,29.83,14.11,0.21
2025-03-23,209979,BON-4924,Bont Kleding,Kleding,Bont,web,2,74.9,46.26,0.21
2025-03-23,209980,ZAN-3005,Zandstra Bescherming,Bescherming,Zandstra,store,1,25.46,16.35,0.21
2025-03-23,209981,RAP-8995,Raps Schoenen,Schoenen,Raps,store,2,153.13,71.77,0.21
2025-03-23,209982,VIK-9103,Viking Accessoires,Accessoires,Viking,store,1,28.16,13.33,0.21
2025-03-23,209983,NIJ-6415,Nijdam Bescherming,Bescherming,Nijdam,store,1,39.08,19.51,0.21
2025-03-23,209984,RAP-8634,Raps Schoenen,Schoenen,Raps,marketplace,1,131.16,82.74,0.21
2025-03-23,209985,NIJ-2121,Nijdam Slijpen,Slijpen,Nijdam,store,1,62.14,41.38,0.21
2025-03-23,209986,ZAN-1904,Zandstra Bescherming,Bescherming,Zandstra,marketplace,2,32.49,21.3,0.21
2025-03-23,209987,BON-4780,Bont Bescherming,Bescherming,Bont,store,2,39.44,26.45,0.21
2025-03-23,209988,MAP-6583,Maple Accessoires,Accessoires,Maple,store,1,23.48,14.01,0.21
2025-03-23,209989,ZAN-9878,Zandstra Kleding,Kleding,Zandstra,web,2,50.75,24.35,0.21
2025-03-23,209990,VIK-6205,Viking Slijpen,Slijpen,Viking,store,2,35.87,16.35,0.21
2025-03-23,209991,BON-5062,Bont Slijpen,Slijpen,Bont,store,2,48.39,23.72,0.21
2025-03-24,209992,EHS-5932,EHS Accessoires,Accessoires,EHS,store,2,21.5,11.22,0.21
2025-03-24,209993,RAP-9277,Raps Accessoires,Accessoires,Raps,web,1,28.3,17.26,0.21
2025-03-24,209994,BON-2623,Bont Bescherming,Bescherming,Bont,web,1,32.57,14.86,0.21
2025-03-24,209995,MAP-8184,Maple Kleding,Kleding,Maple,marketplace,2,74.38,40.01,0.21
2025-03-24,209996,ZAN-8051,Zandstra Schoenen,Schoenen,Zandstra,marketplace,1,158.09,74.09,0.21
2025-03-24,209997,MAP-6143,Maple Bescherming,Bescherming,Maple,marketplace,1,38.25,19.66,0.21
2025-03-24,209998,MAP-8498,Maple Schoenen,Schoenen,Maple,web,2,124.16,77.48,0.21
2025-03-24,209999,BON-2572,Bont Schoenen,Schoenen,Bont,store,1,151.98,80.52,0.21
2025-03-24,210000,RAP-3196,Raps Bescherming,Bescherming,Raps,marketplace,2,41.42,20.99,0.21
2025-03-24,210001,MAP-3411,Maple Slijpen,Slijpen,Maple,web,2,70.15,37.48,0.21
2025-03-24,210002,BON-4528,Bont Schoenen,Schoenen,Bont,store,2,119.37,71.52,0.21
2025-03-24,210003,EHS-6459,EHS Schoenen,Schoenen,EHS,store,2,158.07,79.65,0.21
2025-03-24,210004,BON-4018,Bont Bescherming,Bescherming,Bont,store,1,36.3,21.48,0.21
2025-03-25,210005,VIK-9597,Viking Schoenen,Schoenen,Viking,store,2,119.71,55.17,0.21
2025-03-25,210006,MAP-9206,Maple Kleding,Kleding,Maple,marketplace,1,79.56,53.84,0.21
2025-03-25,210007,ZAN-9477,Zandstra Bescherming,Bescherming,Zandstra,web,2,25.08,11.65,0.21
2025-03-25,210008,VIK-2462,Viking Accessoires,Accessoires,Viking,store,1,29.2,14.68,0.21
2025-03-25,210009,MAP-1664,Maple Schoenen,Schoenen,Maple,store,1,142.96,74.03,0.21
2025-03-25,210010,RAP-3022,Raps Schoenen,Schoenen,Raps,store,1,159.15,102.69,0.21
