date,sku,on_hand,cost,reorder_point,category,brand
2025-01-01,MAP-1005S,53,47.95,7,Schaatsen,Maple
2025-01-01,MAP-1006S,107,35.9,21,Schaatsen,Maple
2025-01-01,MAP-1007S,34,58.11,21,Schaatsen,Maple
2025-01-01,MAP-1008S,33,94.66,8,Schaatsen,Maple
2025-01-01,MAP-1009S,87,105.57,22,Schaatsen,Maple
2025-01-01,MAP-1010S,62,18.88,20,Schaatsen,Maple
2025-01-01,MAP-1011S,16,38.55,18,Schaatsen,Maple
2025-01-01,MAP-1012S,116,112.0,11,Schaatsen,Maple
2025-01-01,MAP-1013S,9,111.73,24,Schaatsen,Maple
2025-01-01,MAP-1014S,34,61.16,5,Schaatsen,Maple
2025-01-01,MAP-1015S,81,50.59,23,Schaatsen,Maple
2025-01-01,MAP-1016S,49,34.35,10,Schaatsen,Maple
2025-01-01,MAP-1017S,50,69.57,19,Schaatsen,Maple
2025-01-01,MAP-1018S,20,50.29,8,Schaatsen,Maple
2025-01-01,MAP-1019S,65,37.14,24,Schaatsen,Maple
2025-01-01,MAP-1000S,12,40.33,22,Schoenen,Maple
2025-01-01,MAP-1001S,87,81.63,12,Schoenen,Maple
2025-01-01,MAP-1002S,108,28.42,7,Schoenen,Maple
2025-01-01,MAP-1003S,73,15.75,24,Schoenen,Maple
2025-01-01,MAP-1004S,103,44.62,19,Schoenen,Maple
2025-01-01,MAP-1005S,44,94.09,16,Schoenen,Maple
2025-01-01,MAP-1006S,49,60.24,5,Schoenen,Maple
2025-01-01,MAP-1007S,65,32.03,7,Schoenen,Maple
2025-01-01,MAP-1008S,79,20.64,11,Schoenen,Maple
2025-01-01,MAP-1009S,99,54.14,20,Schoenen,Maple
2025-01-01,MAP-1010S,19,95.31,20,Schoenen,Maple
2025-01-01,MAP-1011S,80,55.0,9,Schoenen,Maple
2025-01-01,MAP-1012S,100,76.46,14,Schoenen,Maple
2025-01-01,MAP-1013S,33,104.22,20,Schoenen,Maple
2025-01-01,MAP-1014S,38,94.07,14,Schoenen,Maple
2025-01-01,MAP-1015S,67,91.1,12,Schoenen,Maple
2025-01-01,MAP-1016S,62,41.1,21,Schoenen,Maple
2025-01-01,MAP-1017S,80,111.26,22,Schoenen,Maple
2025-01-01,MAP-1018S,47,25.59,20,Schoenen,Maple
2025-01-01,MAP-1019S,115,99.88,23,Schoenen,Maple
2025-01-01,MAP-1000K,78,117.46,16,Kleding,Maple
2025-01-01,MAP-1001K,100,99.67,6,Kleding,Maple
2025-01-01,MAP-1002K,92,19.26,7,Kleding,Maple
2025-01-01,MAP-1003K,109,72.0,20,Kleding,Maple
2025-01-01,MAP-1004K,90,60.62,12,Kleding,Maple
2025-01-01,MAP-1005K,101,49.91,9,Kleding,Maple
2025-01-01,MAP-1006K,9,109.15,14,Kleding,Maple
2025-01-01,MAP-1007K,42,62.28,14,Kleding,Maple
2025-01-01,MAP-1008K,88,19.22,13,Kleding,Maple
2025-01-01,MAP-1009K,98,106.16,6,Kleding,Maple
2025-01-01,MAP-1010K,54,85.64,20,Kleding,Maple
2025-01-01,MAP-1011K,40,55.66,24,Kleding,Maple
2025-01-01,MAP-1012K,2,108.36,15,Kleding,Maple
2025-01-01,MAP-1013K,112,58.08,8,Kleding,Maple
2025-01-01,MAP-1014K,46,99.19,11,Kleding,Maple
2025-01-01,MAP-1015K,22,110.37,8,Kleding,Maple
2025-01-01,MAP-1016K,11,63.54,24,Kleding,Maple
2025-01-01,MAP-1017K,22,95.18,5,Kleding,Maple
2025-01-01,MAP-1018K,76,97.77,5,Kleding,Maple
2025-01-01,MAP-1019K,118,28.17,20,Kleding,Maple
2025-01-01,MAP-1000A,2,15.62,21,Accessoires,Maple
2025-01-01,MAP-1001A,13,68.21,15,Accessoires,Maple
2025-01-01,MAP-1002A,29,45.16,12,Accessoires,Maple
2025-01-01,MAP-1003A,117,40.3,12,Accessoires,Maple
2025-01-01,MAP-1004A,16,87.77,19,Accessoires,Maple
2025-01-01,MAP-1005A,71,110.38,8,Accessoires,Maple
2025-01-01,MAP-1006A,81,111.79,6,Accessoires,Maple
2025-01-01,MAP-1007A,119,59.62,21,Accessoires,Maple
2025-01-01,MAP-1008A,30,75.65,9,Accessoires,Maple
2025-01-01,MAP-1009A,0,92.02,17,Accessoires,Maple
2025-01-01,MAP-1010A,68,66.33,7,Accessoires,Maple
2025-01-01,MAP-1011A,71,96.38,10,Accessoires,Maple
2025-01-01,MAP-1012A,65,17.24,23,Accessoires,Maple
2025-01-01,MAP-1013A,100,19.97,17,Accessoires,Maple
2025-01-01,MAP-1014A,39,54.71,10,Accessoires,Maple
2025-01-01,MAP-1015A,60,92.29,8,Accessoires,Maple
2025-01-01,MAP-1016A,2,16.9,7,Accessoires,Maple
2025-01-01,MAP-1017A,43,33.6,13,Accessoires,Maple
2025-01-01,MAP-1018A,111,113.37,16,Accessoires,Maple
2025-01-01,MAP-1019A,51,101.41,5,Accessoires,Maple
2025-01-01,MAP-1000S,32,94.09,15,Slijpen,Maple
2025-01-01,MAP-1001S,23,31.73,12,Slijpen,Maple
2025-01-01,MAP-1002S,107,81.11,7,Slijpen,Maple
2025-01-01,MAP-1003S,116,53.7,18,Slijpen,Maple
2025-01-01,MAP-1004S,56,101.78,8,Slijpen,Maple
2025-01-01,MAP-1005S,21,91.22,24,Slijpen,Maple
2025-01-01,MAP-1006S,118,67.04,24,Slijpen,Maple
2025-01-01,MAP-1007S,42,62.63,11,Slijpen,Maple
2025-01-01,MAP-1008S,32,88.77,15,Slijpen,Maple
2025-01-01,MAP-1009S,7,118.56,17,Slijpen,Maple
2025-01-01,MAP-1010S,1,97.12,21,Slijpen,Maple
2025-01-01,MAP-1011S,82,56.83,24,Slijpen,Maple
2025-01-01,MAP-1012S,118,17.44,10,Slijpen,Maple
2025-01-01,MAP-1013S,4,76.31,14,Slijpen,Maple
2025-01-01,MAP-1014S,1,37.46,19,Slijpen,Maple
2025-01-01,MAP-1015S,34,34.97,6,Slijpen,Maple
2025-01-01,MAP-1016S,113,56.59,5,Slijpen,Maple
2025-01-01,MAP-1017S,79,72.24,22,Slijpen,Maple
2025-01-01,MAP-1018S,58,64.24,10,Slijpen,Maple
2025-01-01,MAP-1019S,16,91.69,7,Slijpen,Maple
2025-01-01,MAP-1000B,54,69.2,21,Bescherming,Maple
2025-01-01,MAP-1001B,34,81.8,9,Bescherming,Maple
2025-01-01,MAP-1002B,95,119.9,11,Bescherming,Maple
2025-01-01,MAP-1003B,31,118.4,23,Bescherming,Maple
2025-01-01,MAP-1004B,9,53.24,10,Bescherming,Maple
2025-01-01,MAP-1005B,74,114.7,18,Bescherming,Maple
2025-01-01,MAP-1006B,21,33.02,6,Bescherming,Maple
2025-01-01,MAP-1007B,109,55.08,10,Bescherming,Maple
2025-01-01,MAP-1008B,105,23.85,11,Bescherming,Maple
2025-01-01,MAP-1009B,111,44.07,7,Bescherming,Maple
2025-01-01,MAP-1010B,66,59.04,15,Bescherming,Maple
2025-01-01,MAP-1011B,69,106.8,22,Bescherming,Maple
2025-01-01,MAP-1012B,6,39.2,23,Bescherming,Maple
2025-01-01,MAP-1013B,72,17.95,7,Bescherming,Maple
2025-01-01,MAP-1014B,58,82.98,11,Bescherming,Maple
2025-01-01,MAP-1015B,25,45.94,10,Bescherming,Maple
2025-01-01,MAP-1016B,118,55.72,13,Bescherming,Maple
2025-01-01,MAP-1017B,119,39.34,19,Bescherming,Maple
2025-01-01,MAP-1018B,6,71.09,5,Bescherming,Maple
2025-01-01,MAP-1019B,22,91.6,24,Bescherming,Maple
2025-01-01,EHS-1000S,50,86.54,7,Schaatsen,EHS
2025-01-01,EHS-1001S,14,82.28,5,Schaatsen,EHS
2025-01-01,EHS-1002S,111,28.13,6,Schaatsen,EHS
2025-01-01,EHS-1003S,56,44.38,19,Schaatsen,EHS
2025-01-01,EHS-1004S,46,54.27,17,Schaatsen,EHS
2025-01-01,EHS-1005S,70,88.45,19,Schaatsen,EHS
2025-01-01,EHS-1006S,18,48.23,21,Schaatsen,EHS
2025-01-01,EHS-1007S,9,67.32,11,Schaatsen,EHS
2025-01-01,EHS-1008S,8,100.87,21,Schaatsen,EHS
2025-01-01,EHS-1009S,47,47.79,20,Schaatsen,EHS
2025-01-01,EHS-1010S,81,71.9,6,Schaatsen,EHS
2025-01-01,EHS-1011S,74,30.16,19,Schaatsen,EHS
2025-01-01,EHS-1012S,42,94.45,23,Schaatsen,EHS
2025-01-01,EHS-1013S,103,28.43,13,Schaatsen,EHS
2025-01-01,EHS-1014S,4,28.13,16,Schaatsen,EHS
2025-01-01,EHS-1015S,48,113.95,10,Schaatsen,EHS
2025-01-01,EHS-1016S,101,101.62,16,Schaatsen,EHS
2025-01-01,EHS-1017S,118,83.73,9,Schaatsen,EHS
2025-01-01,EHS-1018S,102,18.21,19,Schaatsen,EHS
2025-01-01,EHS-1019S,15,72.52,24,Schaatsen,EHS
2025-01-01,EHS-1000S,93,38.83,9,Schoenen,EHS
2025-01-01,EHS-1001S,118,15.9,5,Schoenen,EHS
2025-01-01,EHS-1002S,37,109.57,7,Schoenen,EHS
2025-01-01,EHS-1003S,19,117.95,16,Schoenen,EHS
2025-01-01,EHS-1004S,12,21.98,5,Schoenen,EHS
2025-01-01,EHS-1005S,64,21.32,24,Schoenen,EHS
2025-01-01,EHS-1006S,107,79.31,21,Schoenen,EHS
2025-01-01,EHS-1007S,54,66.91,6,Schoenen,EHS
2025-01-01,EHS-1008S,28,109.21,11,Schoenen,EHS
2025-01-01,EHS-1009S,1,72.05,12,Schoenen,EHS
2025-01-01,EHS-1010S,42,114.18,14,Schoenen,EHS
2025-01-01,EHS-1011S,70,91.86,9,Schoenen,EHS
2025-01-01,EHS-1012S,77,79.76,14,Schoenen,EHS
2025-01-01,EHS-1013S,56,54.64,14,Schoenen,EHS
2025-01-01,EHS-1014S,75,35.09,6,Schoenen,EHS
2025-01-01,EHS-1015S,102,19.36,22,Schoenen,EHS
2025-01-01,EHS-1016S,17,42.25,7,Schoenen,EHS
2025-01-01,EHS-1017S,119,54.42,5,Schoenen,EHS
2025-01-01,EHS-1018S,98,64.81,21,Schoenen,EHS
2025-01-01,EHS-1019S,66,108.21,22,Schoenen,EHS
2025-01-01,EHS-1000K,85,17.33,5,Kleding,EHS
2025-01-01,EHS-1001K,88,19.54,19,Kleding,EHS
2025-01-01,EHS-1002K,95,44.76,9,Kleding,EHS
2025-01-01,EHS-1003K,83,44.48,17,Kleding,EHS
2025-01-01,EHS-1004K,94,51.25,15,Kleding,EHS
2025-01-01,EHS-1005K,107,84.77,19,Kleding,EHS
2025-01-01,EHS-1006K,98,62.95,18,Kleding,EHS
2025-01-01,EHS-1007K,71,36.64,12,Kleding,EHS
2025-01-01,EHS-1008K,24,52.59,21,Kleding,EHS
2025-01-01,EHS-1009K,78,68.38,20,Kleding,EHS
2025-01-01,EHS-1010K,61,53.15,20,Kleding,EHS
2025-01-01,EHS-1011K,73,116.9,13,Kleding,EHS
2025-01-01,EHS-1012K,90,105.86,19,Kleding,EHS
2025-01-01,EHS-1013K,97,22.14,12,Kleding,EHS
2025-01-01,EHS-1014K,27,76.87,14,Kleding,EHS
2025-01-01,EHS-1015K,99,81.4,6,Kleding,EHS
2025-01-01,EHS-1016K,6,21.58,14,Kleding,EHS
2025-01-01,EHS-1017K,5,72.05,8,Kleding,EHS
2025-01-01,EHS-1018K,83,61.75,5,Kleding,EHS
2025-01-01,EHS-1019K,117,98.18,17,Kleding,EHS
2025-01-01,EHS-1000A,6,55.26,21,Accessoires,EHS
2025-01-01,EHS-1001A,59,63.95,9,Accessoires,EHS
2025-01-01,EHS-1002A,117,33.39,6,Accessoires,EHS
2025-01-01,EHS-1003A,33,55.81,19,Accessoires,EHS
2025-01-01,EHS-1004A,7,93.34,19,Accessoires,EHS
2025-01-01,EHS-1005A,112,72.25,5,Accessoires,EHS
2025-01-01,EHS-1006A,42,103.04,20,Accessoires,EHS
2025-01-01,EHS-1007A,52,64.84,15,Accessoires,EHS
2025-01-01,EHS-1008A,69,83.66,10,Accessoires,EHS
2025-01-01,EHS-1009A,52,102.69,16,Accessoires,EHS
2025-01-01,EHS-1010A,24,82.11,7,Accessoires,EHS
2025-01-01,EHS-1011A,27,21.88,21,Accessoires,EHS
2025-01-01,EHS-1012A,99,117.37,14,Accessoires,EHS
2025-01-01,EHS-1013A,49,70.57,15,Accessoires,EHS
2025-01-01,EHS-1014A,25,19.25,10,Accessoires,EHS
2025-01-01,EHS-1015A,7,33.89,21,Accessoires,EHS
2025-01-01,EHS-1016A,86,44.82,20,Accessoires,EHS
2025-01-01,EHS-1017A,40,57.22,19,Accessoires,EHS
2025-01-01,EHS-1018A,94,16.91,16,Accessoires,EHS
2025-01-01,EHS-1019A,111,88.32,23,Accessoires,EHS
2025-01-01,EHS-1000S,94,78.04,17,Slijpen,EHS
2025-01-01,EHS-1001S,26,20.84,14,Slijpen,EHS
2025-01-01,EHS-1002S,110,19.46,19,Slijpen,EHS
2025-01-01,EHS-1003S,72,17.15,7,Slijpen,EHS
2025-01-01,EHS-1004S,102,87.8,21,Slijpen,EHS
2025-01-01,EHS-1005S,43,50.87,24,Slijpen,EHS
2025-01-01,EHS-1006S,9,81.97,24,Slijpen,EHS
2025-01-01,EHS-1007S,46,51.43,5,Slijpen,EHS
2025-01-01,EHS-1008S,100,67.3,9,Slijpen,EHS
2025-01-01,EHS-1009S,65,60.59,23,Slijpen,EHS
2025-01-01,EHS-1010S,10,118.69,11,Slijpen,EHS
2025-01-01,EHS-1011S,31,74.92,20,Slijpen,EHS
2025-01-01,EHS-1012S,16,96.62,21,Slijpen,EHS
2025-01-01,EHS-1013S,61,109.74,23,Slijpen,EHS
2025-01-01,EHS-1014S,103,115.34,15,Slijpen,EHS
2025-01-01,EHS-1015S,78,100.54,9,Slijpen,EHS
2025-01-01,EHS-1016S,14,33.05,16,Slijpen,EHS
2025-01-01,EHS-1017S,5,110.6,12,Slijpen,EHS
2025-01-01,EHS-1018S,4,20.37,22,Slijpen,EHS
2025-01-01,EHS-1019S,48,75.27,18,Slijpen,EHS
2025-01-01,EHS-1000B,30,67.42,11,Bescherming,EHS
2025-01-01,EHS-1001B,79,25.28,20,Bescherming,EHS
2025-01-01,EHS-1002B,86,53.43,5,Bescherming,EHS
2025-01-01,EHS-1003B,40,38.38,8,Bescherming,EHS
2025-01-01,EHS-1004B,7,15.95,18,Bescherming,EHS
2025-01-01,EHS-1005B,6,26.69,22,Bescherming,EHS
2025-01-01,EHS-1006B,35,71.67,15,Bescherming,EHS
2025-01-01,EHS-1007B,48,18.96,21,Bescherming,EHS
2025-01-01,EHS-1008B,0,20.43,20,Bescherming,EHS
2025-01-01,EHS-1009B,54,15.25,14,Bescherming,EHS
2025-01-01,EHS-1010B,34,42.72,18,Bescherming,EHS
2025-01-01,EHS-1011B,15,45.76,15,Bescherming,EHS
2025-01-01,EHS-1012B,97,91.14,17,Bescherming,EHS
2025-01-01,EHS-1013B,38,42.34,9,Bescherming,EHS
2025-01-01,EHS-1014B,93,27.53,21,Bescherming,EHS
2025-01-01,EHS-1015B,22,78.83,20,Bescherming,EHS
2025-01-01,EHS-1016B,52,27.15,5,Bescherming,EHS
2025-01-01,EHS-1017B,1,109.7,10,Bescherming,EHS
2025-01-01,EHS-1018B,46,104.08,17,Bescherming,EHS
2025-01-01,EHS-1019B,51,59.41,10,Bescherming,EHS
2025-01-01,RAP-1000S,107,105.28,12,Schaatsen,Raps
2025-01-01,RAP-1001S,90,95.6,9,Schaatsen,Raps
2025-01-01,RAP-1002S,17,50.42,24,Schaatsen,Raps
2025-01-01,RAP-1003S,89,96.96,8,Schaatsen,Raps
2025-01-01,RAP-1004S,20,90.6,20,Schaatsen,Raps
2025-01-01,RAP-1005S,1,25.86,17,Schaatsen,Raps
2025-01-01,RAP-1006S,101,49.65,20,Schaatsen,Raps
2025-01-01,RAP-1007S,78,106.5,23,Schaatsen,Raps
2025-01-01,RAP-1008S,85,88.84,18,Schaatsen,Raps
2025-01-01,RAP-1009S,68,76.73,13,Schaatsen,Raps
2025-01-01,RAP-1010S,98,78.4,6,Schaatsen,Raps
2025-01-01,RAP-1011S,30,83.46,19,Schaatsen,Raps
2025-01-01,RAP-1012S,50,50.83,11,Schaatsen,Raps
2025-01-01,RAP-1013S,84,115.33,13,Schaatsen,Raps
2025-01-01,RAP-1014S,3,79.03,7,Schaatsen,Raps
2025-01-01,RAP-1015S,95,87.26,18,Schaatsen,Raps
2025-01-01,RAP-1016S,100,105.05,18,Schaatsen,Raps
2025-01-01,RAP-1017S,77,95.3,17,Schaatsen,Raps
2025-01-01,RAP-1018S,68,88.1,6,Schaatsen,Raps
2025-01-01,RAP-1019S,57,55.74,11,Schaatsen,Raps
2025-01-01,RAP-1000S,90,70.07,13,Schoenen,Raps
2025-01-01,RAP-1001S,116,56.77,19,Schoenen,Raps
2025-01-01,RAP-1002S,113,88.14,16,Schoenen,Raps
2025-01-01,RAP-1003S,25,60.33,19,Schoenen,Raps
2025-01-01,RAP-1004S,3,52.31,13,Schoenen,Raps
2025-01-01,RAP-1005S,31,105.85,17,Schoenen,Raps
2025-01-01,RAP-1006S,35,39.61,7,Schoenen,Raps
2025-01-01,RAP-1007S,56,38.82,20,Schoenen,Raps
2025-01-01,RAP-1008S,15,41.91,8,Schoenen,Raps
2025-01-01,RAP-1009S,111,79.16,22,Schoenen,Raps
2025-01-01,RAP-1010S,80,104.22,10,Schoenen,Raps
2025-01-01,RAP-1011S,96,38.77,19,Schoenen,Raps
2025-01-01,RAP-1012S,25,17.57,16,Schoenen,Raps
2025-01-01,RAP-1013S,33,115.8,14,Schoenen,Raps
2025-01-01,RAP-1014S,77,23.44,20,Schoenen,Raps
2025-01-01,RAP-1015S,63,22.0,22,Schoenen,Raps
2025-01-01,RAP-1016S,119,37.19,17,Schoenen,Raps
2025-01-01,RAP-1017S,107,103.05,24,Schoenen,Raps
2025-01-01,RAP-1018S,76,41.39,23,Schoenen,Raps
2025-01-01,RAP-1019S,72,114.34,15,Schoenen,Raps
2025-01-01,RAP-1000K,1,93.39,16,Kleding,Raps
2025-01-01,RAP-1001K,60,25.94,6,Kleding,Raps
2025-01-01,RAP-1002K,67,29.14,8,Kleding,Raps
2025-01-01,RAP-1003K,79,68.34,22,Kleding,Raps
2025-01-01,RAP-1004K,57,30.2,7,Kleding,Raps
2025-01-01,RAP-1005K,27,95.91,21,Kleding,Raps
2025-01-01,RAP-1006K,49,35.83,23,Kleding,Raps
2025-01-01,RAP-1007K,55,42.52,5,Kleding,Raps
2025-01-01,RAP-1008K,11,80.38,6,Kleding,Raps
2025-01-01,RAP-1009K,44,103.22,23,Kleding,Raps
2025-01-01,RAP-1010K,19,20.8,22,Kleding,Raps
2025-01-01,RAP-1011K,4,95.16,6,Kleding,Raps
2025-01-01,RAP-1012K,66,83.17,9,Kleding,Raps
2025-01-01,RAP-1013K,59,53.72,15,Kleding,Raps
2025-01-01,RAP-1014K,11,21.6,11,Kleding,Raps
2025-01-01,RAP-1015K,77,52.83,14,Kleding,Raps
2025-01-01,RAP-1016K,107,52.48,5,Kleding,Raps
2025-01-01,RAP-1017K,101,16.5,23,Kleding,Raps
2025-01-01,RAP-1018K,111,62.75,11,Kleding,Raps
2025-01-01,RAP-1019K,42,47.32,24,Kleding,Raps
2025-01-01,RAP-1000A,47,70.31,22,Accessoires,Raps
2025-01-01,RAP-1001A,118,98.48,17,Accessoires,Raps
2025-01-01,RAP-1002A,59,114.45,7,Accessoires,Raps
2025-01-01,RAP-1003A,4,22.62,10,Accessoires,Raps
2025-01-01,RAP-1004A,7,81.34,23,Accessoires,Raps
2025-01-01,RAP-1005A,60,42.61,15,Accessoires,Raps
2025-01-01,RAP-1006A,107,26.61,10,Accessoires,Raps
2025-01-01,RAP-1007A,28,86.35,6,Accessoires,Raps
2025-01-01,RAP-1008A,72,113.74,9,Accessoires,Raps
2025-01-01,RAP-1009A,89,75.3,14,Accessoires,Raps
2025-01-01,RAP-1010A,19,62.67,20,Accessoires,Raps
2025-01-01,RAP-1011A,98,88.98,14,Accessoires,Raps
2025-01-01,RAP-1012A,0,16.67,14,Accessoires,Raps
2025-01-01,RAP-1013A,11,65.81,14,Accessoires,Raps
2025-01-01,RAP-1014A,33,19.11,7,Accessoires,Raps
2025-01-01,RAP-1015A,78,105.99,13,Accessoires,Raps
2025-01-01,RAP-1016A,108,61.77,15,Accessoires,Raps
2025-01-01,RAP-1017A,50,88.02,13,Accessoires,Raps
2025-01-01,RAP-1018A,55,90.17,7,Accessoires,Raps
2025-01-01,RAP-1019A,108,89.32,5,Accessoires,Raps
2025-01-01,RAP-1000S,116,114.84,7,Slijpen,Raps
2025-01-01,RAP-1001S,97,50.99,24,Slijpen,Raps
2025-01-01,RAP-1002S,109,56.93,9,Slijpen,Raps
2025-01-01,RAP-1003S,102,70.67,13,Slijpen,Raps
2025-01-01,RAP-1004S,49,59.95,18,Slijpen,Raps
2025-01-01,RAP-1005S,64,44.21,10,Slijpen,Raps
2025-01-01,RAP-1006S,83,102.23,5,Slijpen,Raps
2025-01-01,RAP-1007S,88,118.12,14,Slijpen,Raps
2025-01-01,RAP-1008S,66,24.68,8,Slijpen,Raps
2025-01-01,RAP-1009S,68,21.07,8,Slijpen,Raps
2025-01-01,RAP-1010S,50,42.06,24,Slijpen,Raps
2025-01-01,RAP-1011S,59,110.39,24,Slijpen,Raps
2025-01-01,RAP-1012S,53,19.8,6,Slijpen,Raps
2025-01-01,RAP-1013S,48,64.53,14,Slijpen,Raps
2025-01-01,RAP-1014S,47,39.01,20,Slijpen,Raps
2025-01-01,RAP-1015S,113,115.84,15,Slijpen,Raps
2025-01-01,RAP-1016S,47,106.55,17,Slijpen,Raps
2025-01-01,RAP-1017S,86,114.93,18,Slijpen,Raps
2025-01-01,RAP-1018S,54,22.9,19,Slijpen,Raps
2025-01-01,RAP-1019S,61,82.07,8,Slijpen,Raps
2025-01-01,RAP-1000B,51,92.91,19,Bescherming,Raps
2025-01-01,RAP-1001B,54,64.27,8,Bescherming,Raps
2025-01-01,RAP-1002B,18,110.25,10,Bescherming,Raps
2025-01-01,RAP-1003B,73,60.75,9,Bescherming,Raps
2025-01-01,RAP-1004B,66,95.21,8,Bescherming,Raps
2025-01-01,RAP-1005B,22,80.23,22,Bescherming,Raps
2025-01-01,RAP-1006B,87,98.63,23,Bescherming,Raps
2025-01-01,RAP-1007B,104,85.65,23,Bescherming,Raps
2025-01-01,RAP-1008B,62,20.21,23,Bescherming,Raps
2025-01-01,RAP-1009B,16,48.72,12,Bescherming,Raps
2025-01-01,RAP-1010B,46,80.17,12,Bescherming,Raps
2025-01-01,RAP-1011B,97,96.54,23,Bescherming,Raps
2025-01-01,RAP-1012B,13,89.97,12,Bescherming,Raps
2025-01-01,RAP-1013B,95,80.45,8,Bescherming,Raps
2025-01-01,RAP-1014B,22,52.93,21,Bescherming,Raps
2025-01-01,RAP-1015B,5,38.22,23,Bescherming,Raps
2025-01-01,RAP-1016B,53,44.98,23,Bescherming,Raps
2025-01-01,RAP-1017B,104,97.85,7,Bescherming,Raps
2025-01-01,RAP-1018B,98,36.39,23,Bescherming,Raps
2025-01-01,RAP-1019B,112,37.36,19,Bescherming,Raps
2025-01-01,BON-1000S,13,84.76,21,Schaatsen,Bont
2025-01-01,BON-1001S,11,50.0,13,Schaatsen,Bont
2025-01-01,BON-1002S,76,83.18,8,Schaatsen,Bont
2025-01-01,BON-1003S,86,37.3,16,Schaatsen,Bont
2025-01-01,BON-1004S,117,107.63,16,Schaatsen,Bont
2025-01-01,BON-1005S,16,47.51,16,Schaatsen,Bont
2025-01-01,BON-1006S,78,42.8,19,Schaatsen,Bont
2025-01-01,BON-1007S,32,90.0,24,Schaatsen,Bont
2025-01-01,BON-1008S,112,106.55,17,Schaatsen,Bont
2025-01-01,BON-1009S,39,67.01,16,Schaatsen,Bont
2025-01-01,BON-1010S,42,114.67,15,Schaatsen,Bont
2025-01-01,BON-1011S,70,111.93,19,Schaatsen,Bont
2025-01-01,BON-1012S,101,39.64,16,Schaatsen,Bont
2025-01-01,BON-1013S,49,86.18,9,Schaatsen,Bont
2025-01-01,BON-1014S,82,29.74,8,Schaatsen,Bont
2025-01-01,BON-1015S,65,73.5,18,Schaatsen,Bont
2025-01-01,BON-1016S,56,68.83,18,Schaatsen,Bont
2025-01-01,BON-1017S,10,19.98,21,Schaatsen,Bont
2025-01-01,BON-1018S,119,117.01,16,Schaatsen,Bont
2025-01-01,BON-1019S,88,67.86,5,Schaatsen,Bont
2025-01-01,BON-1000S,113,101.33,17,Schoenen,Bont
2025-01-01,BON-1001S,50,82.45,21,Schoenen,Bont
2025-01-01,BON-1002S,80,22.51,11,Schoenen,Bont
2025-01-01,BON-1003S,107,48.39,20,Schoenen,Bont
2025-01-01,BON-1004S,13,47.24,20,Schoenen,Bont
2025-01-01,BON-1005S,85,41.38,15,Schoenen,Bont
2025-01-01,BON-1006S,60,113.88,18,Schoenen,Bont
2025-01-01,BON-1007S,54,48.47,21,Schoenen,Bont
2025-01-01,BON-1008S,7,24.87,24,Schoenen,Bont
2025-01-01,BON-1009S,6,62.09,20,Schoenen,Bont
2025-01-01,BON-1010S,106,90.63,5,Schoenen,Bont
2025-01-01,BON-1011S,51,78.19,20,Schoenen,Bont
2025-01-01,BON-1012S,88,111.16,15,Schoenen,Bont
2025-01-01,BON-1013S,97,75.17,24,Schoenen,Bont
2025-01-01,BON-1014S,79,38.85,13,Schoenen,Bont
2025-01-01,BON-1015S,84,38.12,23,Schoenen,Bont
2025-01-01,BON-1016S,61,102.39,7,Schoenen,Bont
2025-01-01,BON-1017S,10,73.89,13,Schoenen,Bont
2025-01-01,BON-1018S,46,102.06,19,Schoenen,Bont
2025-01-01,BON-1019S,107,56.32,17,Schoenen,Bont
2025-01-01,BON-1000K,66,34.52,21,Kleding,Bont
2025-01-01,BON-1001K,54,92.5,12,Kleding,Bont
2025-01-01,BON-1002K,95,46.12,15,Kleding,Bont
2025-01-01,BON-1003K,28,35.4,14,Kleding,Bont
2025-01-01,BON-1004K,12,112.78,13,Kleding,Bont
2025-01-01,BON-1005K,71,17.3,7,Kleding,Bont
2025-01-01,BON-1006K,65,65.36,7,Kleding,Bont
2025-01-01,BON-1007K,92,65.56,5,Kleding,Bont
2025-01-01,BON-1008K,87,25.64,6,Kleding,Bont
2025-01-01,BON-1009K,67,61.42,12,Kleding,Bont
2025-01-01,BON-1010K,101,85.3,19,Kleding,Bont
2025-01-01,BON-1011K,44,88.32,23,Kleding,Bont
2025-01-01,BON-1012K,32,19.15,8,Kleding,Bont
2025-01-01,BON-1013K,66,26.26,16,Kleding,Bont
2025-01-01,BON-1014K,103,70.44,7,Kleding,Bont
2025-01-01,BON-1015K,116,48.81,8,Kleding,Bont
2025-01-01,BON-1016K,106,108.3,24,Kleding,Bont
2025-01-01,BON-1017K,93,119.51,15,Kleding,Bont
2025-01-01,BON-1018K,119,31.32,15,Kleding,Bont
2025-01-01,BON-1019K,55,50.54,9,Kleding,Bont
2025-01-01,BON-1000A,43,94.06,16,Accessoires,Bont
2025-01-01,BON-1001A,101,59.2,5,Accessoires,Bont
2025-01-01,BON-1002A,69,26.8,9,Accessoires,Bont
2025-01-01,BON-1003A,97,48.47,5,Accessoires,Bont
2025-01-01,BON-1004A,68,28.61,21,Accessoires,Bont
2025-01-01,BON-1005A,95,102.65,13,Accessoires,Bont
2025-01-01,BON-1006A,104,59.98,8,Accessoires,Bont
2025-01-01,BON-1007A,118,94.91,22,Accessoires,Bont
2025-01-01,BON-1008A,6,74.07,20,Accessoires,Bont
2025-01-01,BON-1009A,44,67.19,11,Accessoires,Bont
